id,anchor,target,context,score,sim
c610a837af440e25,similar absorbent,soaking material,A47,0.5,0.71325284
2fc4998374aedab4,similar absorbent,superabsorbent polymer,A47,0.5,0.5449563
1a5ab019252ae4bb,similar absorbent,water level,A47,0.25,0.5664557
7fd57aa230c4e8a5,sleeve upper,base sleeve,A47,0.25,0.8375936
ef198dbe58afa20b,sleeve upper,bottom most sleeve,A47,0.25,0.6814273
2081dd2fecb7a31f,sleeve upper,bottom sleeve,A47,0.25,0.73659205
e17789155ba71f0e,sleeve upper,collar upper,A47,0.5,0.9038645
380c54ce9625582f,sleeve upper,cylindrical body,A47,0.25,0.628109
0522f6f23b79ec88,sleeve upper,elongated shaft,A47,0.25,0.6559656
99271c212080c48b,sleeve upper,sleeve lower,A47,0.25,0.8053741
9551b577e55b8696,sleeve upper,sleeveless housing,A47,0.25,0.5883865
a6c9048ffbd12d0a,sleeve upper,sleeveless top,A47,0.0,0.6893841
3de61ff377373df4,sleeve upper,top flanges,A47,0.5,0.78633755
e4db039390cea3ff,sleeve upper,top sleeve,A47,0.75,0.9018829
28c9185660b852ac,sleeve upper,topmost sleeve,A47,0.5,0.8210356
9eb9683290a0c188,sleeve upper,upmost sleeve,A47,0.5,0.8934472
17d7f33426113e4f,sleeve upper,upper base,A47,0.0,0.87528294
24af6b6e3b130cfa,sleeve upper,upper body,A47,0.5,0.8420324
aece8877fd5dfb63,sleeve upper,upper case,A47,0.0,0.89317274
bca4fb5baef8af2b,sleeve upper,upper hill,A47,0.0,0.8121664
70259e69cdfb8d76,sleeve upper,upper room,A47,0.0,0.835161
0c378bb24e9d5814,sleeve upper,upper sleeve,A47,1.0,0.972638
bb9e4070212b8e91,sleeve upper,upper sleeve portion,A47,0.5,0.95546263
e017559a330fd43d,sleeve upper,upper sleeves,A47,0.75,0.9602194
005a55452e175cff,sleeve upper,upper thorax,A47,0.0,0.7475976
f840c23106cc1579,sleeve upper,uppermost,A47,0.5,0.84332347
454a7bee654cb809,water intake,cooling,A47,0.25,0.70959246
9c117e3c9beac163,water intake,filter,A47,0.25,0.73186123
3f12421c4552e31f,water intake,fluid intake,A47,0.5,0.82745636
87bd1cecb4cb2420,water intake,intake,A47,0.5,0.72903997
34d4e70a677bc11f,water intake,water control,A47,0.5,0.92975396
8b67f43ebcbca14b,water intake,water inlet,A47,0.75,0.9234174
5a14b1fe3ed3377d,water intake,water pump,A47,0.5,0.9249289
1802de5fad149360,water intake,water supply,A47,0.5,0.94040257
09913d3964d4c881,abatement,emission abatement,A61,0.5,0.92890054
87af8ea095cc18d4,abatement,prevention,A61,0.5,0.80358475
d7bb1ea2b761fef2,abatement,prophylaxis,A61,0.25,0.79780906
6105b52e4bcf0abb,activating position,absence,A61,0.0,0.47080886
c7fbcaa0df74f102,activating position,activator,A61,0.5,0.83277184
94ce7cb98d619bba,activating position,activator position,A61,0.5,0.85060143
a523f84ada6c4d21,activating position,activator site,A61,0.5,0.8063676
47684a747ad281e7,activating position,aperture,A61,0.25,0.73250467
1af618acd3e19f2f,activating position,aperture position,A61,0.25,0.7720925
eb35f588d63f43be,activating position,aperture site,A61,0.25,0.71487594
8a118a1fb708fe82,activating position,distal extended position,A61,0.5,0.6821133
8e4ce9e5e4c3d307,activating position,distal extended state,A61,0.5,0.6111371
c028e7aebb74463a,activating position,distal position,A61,0.5,0.66447616
6e29a7d9311fffe0,activating position,distal state,A61,0.5,0.60852635
79b666bec1fa8478,activating position,initial position,A61,0.5,0.7609123
ac62e311f00a1bb8,activating position,intermediate position,A61,0.5,0.64395934
e2451db8769b1a79,activating position,lancing,A61,0.0,0.6596119
c6de1b1fa20e48e2,activating position,lancing configuration,A61,0.0,0.7672601
11028de506fe1d8a,activating position,lancing position,A61,0.25,0.82667696
f0cd0109ece17b16,activating position,opening,A61,0.25,0.7372307
942aaebb8a21b885,activating position,opening position,A61,0.5,0.75396234
7aa290aad3395c15,activating position,proximal distal position,A61,0.5,0.6694002
3a2bf536577be7cc,activating position,proximal extended position,A61,0.5,0.72833014
eebc7703505b77d1,activating position,proximal extended state,A61,0.5,0.69205123
6efac55f99e207be,activating position,retracted position,A61,0.25,0.60952395
b860ef436f6927c9,activating position,retracted state,A61,0.25,0.598612
cac0e7e304e8c739,activating position,use configuration,A61,0.25,0.83009243
7971eb7713bc423e,activating position,use position,A61,0.5,0.88400275
16502e59b2d8031c,antigen composition,ag composition,A61,1.0,0.6712156
f218ff24aab355fc,antigen composition,amino acid sequence,A61,0.5,0.70893455
a7497e61e41f54da,antigen composition,antibodies,A61,0.25,0.7833005
22a752911d7d24ce,antigen composition,antigen,A61,0.5,0.9239666
bb8bb248b42bcb14,antigen composition,antigen fragment,A61,0.5,0.8954837
3f29224f06ef56d2,antigen composition,antigen immunogen,A61,0.5,0.8545973
264545923df0e93e,antigen composition,antigen portion,A61,0.5,0.9457344
a0885699a31d1eef,antigen composition,antigen presenting cell,A61,0.0,0.8459728
43e97f08de1e1a81,antigen composition,antigen rapid test,A61,0.0,0.78363085
8a54a53c1db2ef1c,antigen composition,antigen specific,A61,0.5,0.88735515
20fb00fdc174c3dd,antigen composition,antigenic,A61,0.5,0.90340215
b38bd013d47f5893,antigen composition,antigenic immunogen,A61,0.5,0.83623284
cb7753eadce80643,antigen composition,antigenic polypeptide,A61,0.5,0.808012
3b912bee05a9b19e,antigen composition,antigens,A61,0.5,0.92919207
1599065206033031,antigen composition,b cell antigen receptor,A61,0.5,0.7527669
f0acdae5ca8d828c,antigen composition,blood composition,A61,0.0,0.6220272
8e8a6e93d4ef431d,antigen composition,composition of local anesthesia,A61,0.0,0.6116036
4894212b9f064ae7,antigen composition,composition of ors,A61,0.0,0.69270957
d0eef316f570a4af,antigen composition,essay composition,A61,0.0,0.5106553
5aad931ed6349085,antigen composition,fragment,A61,0.25,0.536644
ebf59c0a97c9fe48,antigen composition,fragment antigen,A61,0.5,0.81786925
53fe3d481dcae16c,antigen composition,fragment immunogen,A61,0.5,0.7369332
9ec6cee29cc167ab,antigen composition,immune response,A61,0.5,0.6720659
c858212563bd584f,antigen composition,immunogen,A61,0.5,0.7148488
ff069d047183490b,antigen composition,lyophilized,A61,0.25,0.61141104
c0bb3d5f1535c733,antigen composition,molecular structure,A61,0.25,0.62827307
2f47a2e320fca6fd,antigen composition,mycobacterial antigen composition,A61,0.5,0.8374279
a7b9b5f910a2244d,antigen composition,peptides,A61,0.5,0.76222557
8856b3d242cd1abe,antigen composition,pharmaceutical,A61,0.25,0.54779685
278fabf8a0b8db1c,antigen composition,portion antigen,A61,0.5,0.8814917
a58ff4452ac0e9bf,antigen composition,spray dried,A61,0.25,0.43328995
844293cf5cd9407a,antigen composition,stem cell,A61,0.25,0.5429067
73610ab75652a85e,antigen composition,stimulus composition,A61,0.75,0.65862554
def824efd6d117ef,antigen composition,structure of a compound,A61,0.25,0.59799033
14efc7af0b66ad53,antigen composition,therapeutic,A61,0.25,0.5058137
472262d1c27393d6,apply to muscle,applied to muscle,A61,1.0,0.9805007
1eb9871b4c62b575,apply to muscle,apply brakes,A61,0.0,0.57069653
eb55ec45bbdccd38,apply to muscle,apply for card,A61,0.0,0.50067186
fd2316deb896c359,apply to muscle,apply for food stamp,A61,0.0,0.34642795
b3074dbc2b5b4ebb,apply to muscle,apply for passport,A61,0.0,0.46284828
3addc0e5f3fca0f7,apply to muscle,apply to smooth muscle,A61,0.5,0.7123675
53588784793e8b63,apply to muscle,applying to muscle,A61,1.0,0.97855777
0863b3e53605347a,apply to muscle,body,A61,0.25,0.701929
3f1c89b397805e0f,apply to muscle,cardiac,A61,0.25,0.50840694
3341563eb073633b,apply to muscle,carry to muscle,A61,0.5,0.87549555
c612aab046490abd,apply to muscle,deliver to muscle,A61,0.75,0.9169884
8d718c98709675f8,apply to muscle,muscle,A61,0.5,0.8302526
37d0f336d71603d0,apply to muscle,muscle blaze,A61,0.0,0.76878697
c4882d234c50326c,apply to muscle,muscle pain,A61,0.0,0.73228645
60869b49617fcc04,apply to muscle,organ,A61,0.25,0.4454362
11f28d4ae7bcd7c4,apply to muscle,protein intake,A61,0.25,0.52356374
fceeb794acf5b39c,apply to muscle,send to muscle,A61,0.5,0.8975473
0476fdfb0e6a4659,apply to muscle,stimulate tissue,A61,0.25,0.7003122
0841466023e67463,apply to muscle,take to muscle,A61,0.5,0.93427867
d10c44b80613fce3,apply to muscle,transport to muscle,A61,0.5,0.8983295
57ceba0bba7f2c4f,arcade,arcade game,A61,0.0,0.9530822
8bc9d1709c323307,arcade,arcade machines,A61,0.5,0.92585033
c9059198ac69f90b,arcade,arch,A61,0.0,0.58314455
464a2268ea5fda1e,arcade,jaw,A61,0.25,0.4910918
b16013a9b8d65e2c,average pore size,average diameter,A61,0.5,0.9022461
b74fbf6ea6c302fe,average pore size,average diameter size,A61,0.5,0.9157535
f0dba955526ff194,average pore size,average particle diameter,A61,0.5,0.8440145
306d506408d559cf,average pore size,average particle size,A61,0.5,0.8897051
e868d291a142b842,average pore size,average pore,A61,0.25,0.9389448
194333a5aabafdc1,average pore size,average pore diameter,A61,0.75,0.94593275
7d5cc870dde3fed5,average pore size,average size,A61,0.5,0.900068
881872267accab13,average pore size,effective diameter,A61,0.5,0.6693757
5a2e0017373d9d9a,average pore size,effective diameter size,A61,0.5,0.7256551
46e5221ac2da1bfc,average pore size,effective pore diameter,A61,0.5,0.7233206
9d2308c95be1ac40,average pore size,effective pore size,A61,0.5,0.75111234
f8f3e69ed353718d,average pore size,internal diameter,A61,0.5,0.5893716
2a10e6c9f8545492,average pore size,internal size,A61,0.5,0.6297196
c27403f8aad77bfc,average pore size,mean particle size,A61,0.5,0.7597378
e93146ebeb7667c3,average pore size,mean pore diameter,A61,0.75,0.76901346
ca2bf1dce091efc6,average pore size,mean pore size,A61,0.75,0.7826371
8e9f00beac534da9,average pore size,particle size,A61,0.5,0.62577033
ebf38f73a4ce5b7c,average pore size,pore diameter,A61,0.5,0.71864426
6c2b5fdb3d1d9640,average pore size,pore size,A61,0.5,0.7553576
44d82d16ed0576ec,average pore size,size of the particles,A61,0.25,0.60863006
4b40b244501f9133,average pore size,size of the pores,A61,0.5,0.68603283
60656b0d735997e6,axial extension,amount,A61,0.0,0.7283898
aaffbdd805de5377,axial extension,axial,A61,0.5,0.8860292
589ac7cf6d533a06,axial extension,axial expansion,A61,0.75,0.91946346
93c13b31204724c5,axial extension,axial skeleton,A61,0.0,0.75101656
32598bcf3d15461b,axial extension,axial vector,A61,0.0,0.8920052
36765c13cecd84af,axial extension,axis extension,A61,1.0,0.94195783
1f26a47fc5fbfb01,axial extension,blood vessel,A61,0.25,0.45906416
437daf89452da34b,axial extension,central,A61,0.5,0.71469814
cbddb5a22f7bffee,axial extension,circumferential,A61,0.5,0.7512992
d5f63c6c877ad380,axial extension,deformable member,A61,0.25,0.515581
26f9b382f1af83dd,axial extension,direction of a body,A61,0.25,0.71528137
201774e011ae3b5d,axial extension,direction of center,A61,0.25,0.7736313
86def999135ac729,axial extension,edge,A61,0.25,0.6681515
1a8a5f30a2be2ce5,axial extension,edge surface,A61,0.25,0.67100364
acec3bc3cf6444f0,axial extension,extension number,A61,0.0,0.8228318
30eaf9b720c735ba,axial extension,eyelash extension,A61,0.0,0.67195135
4f9a209cf67bd284,axial extension,field extension,A61,0.0,0.76372886
f196e8b1d2818e6f,axial extension,home extension,A61,0.0,0.70936227
3c98199223204cd1,axial extension,implant,A61,0.25,0.7083402
fcfb6f11cf83398b,axial extension,lateral,A61,0.5,0.7621341
19d7caa02c524757,axial extension,length,A61,0.25,0.721437
eae144b0f34c6760,axial extension,longitudinal,A61,0.25,0.7777605
2edb4285321187a8,axial extension,opening,A61,0.0,0.70456195
50c2217c3bf1c2b7,axial extension,opening surface,A61,0.0,0.77872133
461cd8ad6c053226,axial extension,radial extension,A61,0.75,0.8579593
252579dedbe8bc27,axial extension,range,A61,0.0,0.67191875
057c6b1801339c77,axial extension,sliding,A61,0.25,0.6268185
0db50563bcfb5b63,axial extension,spacing,A61,0.25,0.5100134
7c1907da90e8c0e2,axial extension,transverse,A61,0.5,0.78336424
02e22077c0d3ceef,axial extension,vertical extension,A61,0.75,0.7650509
9ae592570d1db42b,biocytin,amide formed from the vitamin,A61,0.5,0.6290071
f389ee5cfe217fa8,biocytin,amino acid l lysine,A61,0.5,0.6452238
5d895e2739adfc15,biocytin,bioavailability,A61,0.0,0.73777676
0fef2d3d226f0fac,biocytin,biocytin hydrazide,A61,0.5,0.76899976
e25a8a493cc1efcb,biocytin,biocytin staining,A61,0.5,0.8513166
2cdddb8eb691136f,biocytin,biodegradable,A61,0.0,0.8106538
90a4701a0c0d0dad,biocytin,biodiversity,A61,0.0,0.6667457
172c6d03dcac521e,biocytin,biology,A61,0.0,0.7523348
0ee5b1ec52f75706,biocytin,biomass,A61,0.0,0.58913714
e7c4615f3025662b,biocytin,biomolecule,A61,0.25,0.8889545
520524c41fcba350,biocytin,biosphere,A61,0.0,0.83955294
26efd88f3a5e8301,biocytin,biotin,A61,0.5,0.95083994
6d962d8d5c263875,biocytin,chemical,A61,0.25,0.64513785
3c1ffa8e83223040,biocytin,chemical compound,A61,0.5,0.6375353
2218fb582854315a,biocytin,composition,A61,0.25,0.4778312
d1a68e621a0672a9,biocytin,compound,A61,0.25,0.58583164
f163082b358c73ba,biocytin,histological stain,A61,0.25,0.5907303
c9284e3c65904502,biocytin,intracellular labeling,A61,0.5,0.6387386
c904e762044d123a,biocytin,labeled,A61,0.25,0.58066916
39ae3de62b9c05cc,biocytin,labelled,A61,0.25,0.5973264
ddf8be19407991e2,biocytin,vitamin biotin,A61,0.5,0.78000754
0e0542d6c1f9ec2a,catalyst paste,additive paste,A61,0.25,0.8414818
f0a2330980a05167,catalyst paste,base paste,A61,0.5,0.8193233
893858f4f2ce06aa,catalyst paste,c silicone catalyst paste,A61,0.5,0.7744811
a42b010e873bef26,catalyst paste,catalyst,A61,0.5,0.8616766
01ecc54c7976d6ef,catalyst paste,composition,A61,0.25,0.605988
9b82dabdeece6bc6,catalyst paste,dental impression,A61,0.25,0.45544901
dade3ccee4b78eab,catalyst paste,di benzoyl peroxide catalyst paste,A61,0.5,0.7139408
70597fb8b2814935,catalyst paste,garlic paste,A61,0.0,0.6033695
cdd3617b3ae7e82b,catalyst paste,ginger paste,A61,0.0,0.585659
842ee88937c26c5b,catalyst paste,impression paste,A61,0.75,0.78465545
b9d2f3f7a9a96457,catalyst paste,material,A61,0.25,0.5745356
f78c16f2952d6ab1,catalyst paste,mixture,A61,0.25,0.71726024
6c8c579127a5219b,catalyst paste,paste,A61,0.5,0.7652816
040a0d8222ed70a3,catalyst paste,paste bin,A61,0.0,0.7485321
33b58b1dd2733118,catalyst paste,pastel,A61,0.0,0.66550183
19c610981e0836b6,catalyst paste,pasteurization,A61,0.0,0.74842143
22fec3830ee5da01,catalyst paste,tooth cement,A61,0.25,0.49230972
87f706e0fc0f14da,catalyst paste,tooth paste,A61,0.0,0.58053446
b3c1d6587762b5ab,catalyst paste,zinc oxide paste,A61,0.5,0.5581976
aa26cdebef5e933a,cervical support,cervical collar,A61,0.5,0.89299446
3e45fa70224e26c3,cervical support,cervical fracture,A61,0.25,0.7099514
db2a3122870e47a4,cervical support,cervix support,A61,0.75,0.6036026
299a790a28a518fa,cervical support,collar support,A61,0.75,0.54500735
6ea8f61298170427,cervical support,cushion,A61,0.5,0.52812254
d61522fd75ebbc9b,cervical support,element,A61,0.25,0.5981074
7c60994a3504294a,cervical support,foot support,A61,0.0,0.3502876
118f79830b136b24,cervical support,hand support,A61,0.0,0.50493896
52976758c678971e,cervical support,head injury,A61,0.25,0.42015865
e5510a582d3ca042,cervical support,intravaginal,A61,0.0,0.60046756
366c0c570b3b182c,cervical support,mask,A61,0.0,0.57619745
c0af88c99bdf0e76,cervical support,mattress,A61,0.5,0.4699532
b7237689b1db17b1,cervical support,medical device,A61,0.5,0.59636015
7060a8f4f65d8596,cervical support,neck brace,A61,0.5,0.6584638
ccb7d062543d7e7d,cervical support,neck braces,A61,0.75,0.61242604
794a3d6e788efc53,cervical support,neck injury,A61,0.25,0.5162403
31e03139f3470b50,cervical support,neck support,A61,0.75,0.6753544
bc436e35c5be3784,cervical support,pad,A61,0.25,0.60439867
50a7b57977fc90fb,cervical support,pessary,A61,0.25,0.5742005
9e084ec10df2fd5f,cervical support,strap,A61,0.25,0.6248537
f72ea6b95b55835f,cervical support,support,A61,0.5,0.59401244
29366f8eff83f092,cervical support,support a persons neck,A61,0.5,0.61462796
b9ae76849babc931,cervical support,support your country,A61,0.0,0.46025497
07b79b2e0e40ef67,cervical support,support your family,A61,0.0,0.37470183
71813d382009663a,cervical support,support your team,A61,0.0,0.42801443
fec52043e6a94020,cervical support,vaginal pessary,A61,0.0,0.6836753
32ee1002e725c5f7,chagas disease,american trypanosomiasis,A61,0.75,0.55619764
10f80b7ee248e1d0,chagas disease,beam chagas,A61,0.0,0.6469331
3f18408bfe0eeb51,chagas disease,change colour,A61,0.0,0.5650499
a833d67ee0fb46ec,chagas disease,change uniform,A61,0.0,0.5389706
09843ecec6d609ba,chagas disease,disease,A61,0.25,0.80944586
76780e6adf40f7af,chagas disease,heart failure,A61,0.25,0.56997377
f51c81b26706e62d,chagas disease,infectious,A61,0.25,0.3546763
0557aa03788adebe,chagas disease,infectious disease,A61,0.25,0.71248376
1cb0c54a4650d083,chagas disease,malaria,A61,0.5,0.7296791
678e7f66d614e5d2,chagas disease,malaria trypanosomiasis,A61,0.75,0.66750866
08808ea9d2192f5a,chagas disease,parasitic disease,A61,0.5,0.6804471
7b99a19e9c151e1d,chagas disease,software bugs,A61,0.0,0.49805427
a7e9b31263e74da6,chagas disease,toxoplasmosis,A61,0.5,0.6845868
f317067146f1150a,chagas disease,triatomine bug,A61,0.5,0.66755676
18057b2ed7b43655,chagas disease,trypanosoma cruzi,A61,0.5,0.6212578
291e837ff150516f,chagas disease,trypanosomiasis,A61,0.75,0.75325114
f1735f7b4f988f72,dental aligners,aligners,A61,0.5,0.51456285
e4b455fdb6a05411,dental aligners,apparatuses,A61,0.25,0.40426508
a3c8260a12f7293b,dental aligners,appliance,A61,0.25,0.45690376
61af2ea16d05157e,dental aligners,appliances,A61,0.25,0.45153
327ea8b68a505fc2,dental aligners,arch,A61,0.25,0.4146488
830cc55b4bec0358,dental aligners,automated apparatus,A61,0.25,0.39149907
a693955bd30a56bf,dental aligners,automated appliances,A61,0.25,0.4113352
3b44a932162d3151,dental aligners,braces,A61,0.5,0.588517
b23a6f9c194f7ad1,dental aligners,clear aligners,A61,0.75,0.37577385
0418d19d8ef2be81,dental aligners,correct underbites,A61,0.25,0.40536258
7b270ef8531debc3,dental aligners,dent in bus,A61,0.0,0.41948208
69a29bb304e09fcb,dental aligners,dent in car,A61,0.0,0.34500822
68af36a765e66ae1,dental aligners,dent in vehicle,A61,0.0,0.44076884
52acc80f20f9dc73,dental aligners,dental aligner,A61,1.0,0.9949113
afd86122fa678eb8,dental aligners,dental apparatus,A61,0.5,0.91624796
88e3e66810024720,dental aligners,dental clinic,A61,0.0,0.8633109
181aeb0f7cc2c66f,dental aligners,dental disease,A61,0.0,0.8401985
dbd6ee988a498547,dental aligners,devices in orthodontics,A61,0.5,0.7467965
d392f38dc32f0b5b,dental aligners,fitting procedure,A61,0.25,0.5002228
ede0084c6cd96244,dental aligners,images,A61,0.0,0.3718733
7d291448078095ac,dental aligners,member,A61,0.25,0.3620463
dcaa5c38e782d142,dental aligners,organ,A61,0.0,0.39079213
861f96622ee72b35,dental aligners,orthodontic aligner,A61,0.75,0.80911505
e11403c92812771d,dental aligners,orthodontic aligners,A61,0.75,0.80967665
532f633addf70976,dental aligners,orthodontic apparatus,A61,0.5,0.75409406
1b803c0edea7e7f6,dental aligners,orthodontic appliance,A61,0.5,0.74572164
225051c49e13c686,dental aligners,orthodontic appliances,A61,0.5,0.7429858
e98997b95133ca34,dental aligners,orthodontic cases,A61,0.5,0.7471474
ee8ef08748b671f5,dental aligners,orthodontic device,A61,0.5,0.7611129
0ad56a1309ef9a29,dental aligners,retainers,A61,0.25,0.43509606
25fc09032d7a3ce6,dental aligners,teeth,A61,0.5,0.6953059
b9992e17473e5c5f,dental aligners,titanium braces,A61,0.5,0.5649659
b1aba39e15cb41ed,dental aligners,treatment appliance,A61,0.5,0.51595426
9266193b60722c74,dental aligners,treatment device,A61,0.5,0.52544326
cbeae5ce3db3281c,dental aligners,treatment model,A61,0.25,0.4281608
9d29b525e4695646,dental aligners,treatment plan,A61,0.25,0.48547024
